horizon,mse,rmse,mae,mape,mdape,smape,coverage
253 days,831.5071547328646,28.835865770475223,22.42056470878433,0.038736799328206915,0.03268389197036122,0.03936684176408009,0.684931506849315
254 days,808.0967202482664,28.427042059424092,22.059971755146208,0.038174256298428334,0.03268389197036122,0.03876995793962141,0.6917808219178082
255 days,791.6029378553155,28.13543918006818,21.898551619836557,0.03794774388666279,0.03268389197036122,0.03851876549417585,0.6986301369863014
256 days,794.5468227016054,28.187706942949536,22.01284305537834,0.03812304556809414,0.03309244315179072,0.038709300476057695,0.6986301369863014
257 days,796.4018914038163,28.22059339212796,21.902100620521743,0.03790114180021252,0.03268389197036122,0.03849970393622805,0.6917808219178082
258 days,839.3102755395122,28.97085217144142,22.302115228596474,0.038915958282862984,0.030136995331592174,0.039355135864220424,0.6917808219178082
259 days,821.9048142579827,28.668882333603147,21.873016732199716,0.0382017805270423,0.030136995331592174,0.038620674876581794,0.6986301369863014
260 days,819.7613134747803,28.63147417571754,21.77435655053002,0.03801836017406058,0.028472341419150192,0.038441393238941406,0.6986301369863014
261 days,838.6921677791369,28.96018245417554,22.192033548524844,0.03884421914167948,0.03309244315179072,0.03923102520763035,0.6917808219178082
262 days,853.1322330422583,29.208427431860454,22.539063576973803,0.03931987283010706,0.030136995331592174,0.03977984697576755,0.684931506849315
263 days,879.8050728740735,29.661508270384253,22.990039994555723,0.04002412800622941,0.03309244315179072,0.04053513225524579,0.6712328767123288
264 days,906.0064054755733,30.09994029023269,23.4076145450149,0.040624190663319876,0.03405725279980798,0.041199922371856455,0.6643835616438356
265 days,902.0249530254606,30.033730254922723,23.31730895884861,0.04050787179912866,0.03309244315179072,0.04105820332958315,0.6643835616438356
266 days,894.275957528761,29.904447119596792,23.229946464022852,0.040373171661764545,0.03405725279980798,0.04091274105382642,0.678082191780822
267 days,878.1154404840971,29.63301267984909,22.895242329792453,0.03983540002006603,0.03309244315179072,0.04034713659343242,0.6917808219178082
268 days,872.1051718689545,29.531426851219948,22.841217829327288,0.03978976115373704,0.03309244315179072,0.04027901411384502,0.6986301369863014
269 days,860.7030280894661,29.337740677998127,22.536603203196247,0.03925440659423586,0.03235617888164492,0.039738262809317304,0.7054794520547946
270 days,818.1713011603637,28.60369383769103,22.0344698343517,0.03850247460801127,0.028472341419150192,0.03891290853950059,0.7191780821917808
271 days,799.6741847701921,28.278511006949998,22.013378958843695,0.03851821025892521,0.03235617888164492,0.038898640847033095,0.7123287671232876
272 days,824.7586750151622,28.718611996667985,22.36888999342953,0.03927396837578814,0.03309244315179072,0.039584733979833274,0.7054794520547946
273 days,863.6133013093672,29.38729829891423,22.909972155742288,0.04009672327487614,0.03309244315179072,0.040472435614723856,0.7054794520547946
274 days,859.1811110166523,29.311791330736717,22.858288581257195,0.04000647086619894,0.03405725279980798,0.04038359477401129,0.7123287671232876
275 days,859.6595779997518,29.319951875808933,22.86428563377265,0.03993242839967922,0.03405725279980798,0.04035387031511455,0.7054794520547946
276 days,821.7314394071424,28.665858427877968,22.374492040818843,0.03912129346405475,0.03309244315179072,0.03951252570533727,0.726027397260274
277 days,780.8054639307993,27.942896484273053,21.668619279623297,0.03797384294472009,0.03235617888164492,0.03830682021105317,0.7397260273972602
278 days,796.545419424433,28.22313624359336,21.862763965820417,0.038245556884280885,0.03235617888164492,0.038603767205091157,0.726027397260274
279 days,797.1120087413748,28.233172133881357,21.90456998255918,0.03835103847199587,0.03235617888164492,0.038690221489452926,0.726027397260274
280 days,802.8307432698023,28.334268003070104,22.14627740452723,0.03881881765205595,0.03309244315179072,0.039138139277570975,0.726027397260274
281 days,790.9477720360139,28.123793699215152,22.08147283469099,0.038736778792910646,0.03405725279980798,0.03904109557201182,0.7191780821917808
282 days,776.7513171053049,27.870258647980016,21.82589245827753,0.038263073707216294,0.03309244315179072,0.03858193840345104,0.7191780821917808
283 days,781.3585577173455,27.95279159077579,21.93087388697989,0.038372721266467895,0.03309244315179072,0.03873144118760515,0.7054794520547946
284 days,757.7293869370848,27.52688480262677,21.461606692630127,0.037600884541315285,0.03235617888164492,0.037923727686818655,0.7191780821917808
285 days,721.5935477020315,26.862493326235217,20.91017572463354,0.03674341003749405,0.03235617888164492,0.03699343862776015,0.7191780821917808
286 days,651.5442857765228,25.52536553658973,19.93654750754583,0.03519014796008759,0.02979945985741821,0.03534704285445849,0.7328767123287672
287 days,610.9395065599675,24.717190507012877,19.367958843575934,0.03424257985921991,0.028209401105109274,0.03437220984821356,0.7328767123287672
288 days,608.7164524114197,24.672179725582005,19.42988345866366,0.03430820781381875,0.028209401105109274,0.03446231235037455,0.7397260273972602
289 days,638.7850902000091,25.274198111908696,20.097404645725852,0.03537234358191507,0.02979945985741821,0.03559226077663272,0.7328767123287672
290 days,639.4416331124055,25.28718317868571,20.1977830204983,0.03550168107966834,0.03035457529030075,0.035748695904389685,0.7397260273972602
291 days,635.4570418255231,25.208273281316256,20.065775914781405,0.03526523256362113,0.02979945985741821,0.03551141001538747,0.7397260273972602
292 days,655.1893006200788,25.596665810610546,20.333267627758087,0.035666707003385,0.02979945985741821,0.035941106881854486,0.726027397260274
293 days,645.0594329521174,25.398020256549867,20.095479054384374,0.03529277443642127,0.02979945985741821,0.035538857226472625,0.7328767123287672
294 days,634.4636521073191,25.188561930116595,20.169955672163145,0.035393201610350006,0.02979945985741821,0.03565868494539857,0.7328767123287672
295 days,602.6962322295577,24.549872346502287,19.820931044632427,0.0346722489633628,0.02979945985741821,0.034993600624779186,0.7397260273972602
296 days,603.992691564343,24.576262766424495,19.912750633875643,0.03483347525317652,0.02979945985741821,0.03515682118230678,0.7397260273972602
297 days,591.4547672269294,24.31984307570527,19.733666397172623,0.03444225923885233,0.0293167238954566,0.03480068683128127,0.7465753424657534
298 days,564.7521795630867,23.76451513418876,19.268381143104317,0.033574058836308165,0.028833021288751672,0.03394953189335639,0.7602739726027398
299 days,569.9014008748105,23.872607751873495,19.482511423549784,0.0339888541170929,0.028833021288751672,0.034340071734824715,0.7602739726027398
300 days,575.1644777335579,23.982586969164895,19.676436683186985,0.03455982309186948,0.0293167238954566,0.03479517054435661,0.7602739726027398
301 days,605.9487345332548,24.6160259695438,20.189052906659498,0.03533704714282723,0.02979945985741821,0.03563791589326665,0.7602739726027398
302 days,609.3584075552075,24.685185993935868,20.295836071498343,0.03548421878982613,0.0293167238954566,0.03580900888562815,0.7534246575342466
303 days,615.8327873246295,24.815978468007856,20.42126583266319,0.03569579106101951,0.02979945985741821,0.03603054890476031,0.7534246575342466
304 days,614.0329512304108,24.779688279524642,20.366383613844757,0.035594522977433055,0.02979945985741821,0.035930927693681995,0.7534246575342466
305 days,614.1866076128592,24.782788535854056,20.405525608764222,0.03565672671598944,0.02979945985741821,0.03599704475085763,0.7534246575342466
306 days,627.1228491276935,25.04242099174306,20.739643174595578,0.03620806937074599,0.02979945985741821,0.036566228108736665,0.7397260273972602
307 days,616.6519005882416,24.8324767308507,20.43777147972672,0.035680570433908036,0.0293167238954566,0.03603280351977516,0.7465753424657534
308 days,597.0092252013164,24.433772226189642,20.151075876468667,0.035109531642031185,0.0293167238954566,0.03549475524176885,0.7602739726027398
309 days,554.8473481959335,23.55519790186305,19.513813333942192,0.0339948614072606,0.02770190465025426,0.03437690322949375,0.773972602739726
310 days,557.1153123233105,23.603290285960355,19.5673714822021,0.03406830431669694,0.02770190465025426,0.034465087012631644,0.7671232876712328
311 days,555.3872612631305,23.566655708078958,19.574433180468063,0.03406919063211183,0.028833021288751672,0.03447457380364252,0.773972602739726
312 days,550.1015973378665,23.454244761617595,19.471181209213764,0.03393017555459154,0.028833021288751672,0.034312008753386046,0.7808219178082192
313 days,578.5433540561203,24.05292818049645,19.93653711666595,0.03467156515355537,0.028833021288751672,0.03509299180502944,0.7671232876712328
314 days,573.7368816340451,23.95280529779435,20.009032328314873,0.034848868250267194,0.028833021288751672,0.03524884355996848,0.773972602739726
315 days,590.7631372938783,24.30561945916784,20.402954055627433,0.03564217887292546,0.0293167238954566,0.03600140501448127,0.7671232876712328
316 days,592.119976598981,24.333515500210424,20.430802866109058,0.03569055355947049,0.028946893456869415,0.03605387869012551,0.7671232876712328
317 days,595.5951184953695,24.40481752636904,20.41804078506348,0.03563336474913057,0.028833021288751672,0.036015297942159664,0.7602739726027398
318 days,592.0580455153997,24.332242919948825,20.444430314023393,0.035803806334547286,0.028946893456869415,0.03612563999312922,0.7602739726027398
319 days,590.3927471649595,24.297998830458436,20.39958676071402,0.035730666307089605,0.028833021288751672,0.036049988075349246,0.7671232876712328
320 days,574.7582525577968,23.97411630400163,19.85210598119548,0.034790886245594135,0.02772871035145098,0.03508976306724196,0.7808219178082192
321 days,571.8106283943328,23.91256214616771,19.758319898262673,0.034600255831441426,0.02772871035145098,0.03491349469734925,0.7876712328767124
322 days,571.1850833912189,23.89947872634922,19.82206525816632,0.03471279407542238,0.028833021288751672,0.035031762308889096,0.7945205479452054
323 days,569.162162171647,23.85711973754684,19.82114482405819,0.03476062323948413,0.028946893456869415,0.035057222181770556,0.8013698630136986
324 days,635.5502812018476,25.21012259394721,20.400224268172696,0.035630644536254016,0.028833021288751672,0.0360150449496761,0.7945205479452054
325 days,612.9640386079768,24.758110562156734,19.803843026805062,0.03464433784041219,0.02772871035145098,0.03499043991981407,0.8013698630136986
326 days,609.9220502551442,24.696599973582277,19.782158753325454,0.034646648223524666,0.02772871035145098,0.03497545664885181,0.7945205479452054
327 days,612.2309298780415,24.743300707020506,19.82873556479195,0.03476998503238882,0.028833021288751672,0.03507664132881848,0.7945205479452054
328 days,603.5990383600949,24.568252651747436,19.76625743201805,0.03473489082783485,0.028833021288751672,0.03500657008550649,0.8013698630136986
329 days,588.5062977416214,24.259148743136503,19.430980444843456,0.03418785685581429,0.028833021288751672,0.03443929112205941,0.8082191780821918
330 days,632.2563880620145,25.144708947649693,19.934584142704974,0.034890645103492685,0.028550569600984826,0.035246617003891215,0.8013698630136986
331 days,631.3872068408311,25.12741942263135,20.022310630468397,0.03501671276657891,0.028833021288751672,0.03539606135596788,0.8082191780821918
332 days,638.4277675396872,25.267128201275412,20.23381047715558,0.035373153947141626,0.028946893456869415,0.035766956760730204,0.8082191780821918
333 days,668.5050205446038,25.85546403653595,20.844082938616094,0.03637695283665902,0.0293167238954566,0.03681535271467054,0.7945205479452054
334 days,678.8757272656798,26.05524375755636,21.086476462380904,0.03677403725432247,0.030092325095604347,0.03722886034164268,0.7808219178082192
335 days,710.8941965755309,26.662599208920554,21.434030472353335,0.03727566019081658,0.030092325095604347,0.037789072827969325,0.773972602739726
336 days,703.4854398363515,26.523299942434605,21.347792367939377,0.03702784296965905,0.030092325095604347,0.037591927657404475,0.773972602739726
337 days,674.6623142608014,25.97426253545616,20.845077217482277,0.036103044778858506,0.030092325095604347,0.036690503566237265,0.773972602739726
338 days,667.7867386350171,25.841569972333666,20.66953129767212,0.03581916298223947,0.030092325095604347,0.03640047874399887,0.773972602739726
339 days,719.771154097324,26.828551099478407,21.30846320519153,0.03681313023800322,0.031417317585656336,0.03746842791915989,0.7671232876712328
340 days,794.0023260700196,28.178046881748557,22.263919239395605,0.038305541531443915,0.031666014537988105,0.03906475412036719,0.7534246575342466
341 days,803.7870549800191,28.35113851294193,22.539532260651015,0.038748726706326404,0.03212052691719504,0.03952736323123999,0.7534246575342466
342 days,791.2164998326857,28.128570881448734,22.093638382838247,0.03797479291970782,0.031666014537988105,0.038742640973423975,0.7602739726027398
343 days,795.2919838914735,28.20092168514131,22.11627059234629,0.03808176113102172,0.031666014537988105,0.03881746616476075,0.7534246575342466
344 days,795.2074958522218,28.199423679433977,22.13445087356881,0.03811971986069014,0.031666014537988105,0.03885250840513252,0.7534246575342466
345 days,802.6947862370986,28.33186873887952,22.27518505262711,0.038353972247070815,0.03253665939947309,0.039093988729968165,0.7534246575342466
346 days,787.0852749414689,28.055040098732153,21.947093286323533,0.03781667352264547,0.03253665939947309,0.0385346348869349,0.7602739726027398
347 days,781.1222012644296,27.94856349196555,21.708119059620294,0.03740947187946009,0.031666014537988105,0.03811922313820775,0.7534246575342466
348 days,839.5291782353154,28.974629906787687,22.2264664839,0.03856992134797615,0.03253665939947309,0.039146533457797325,0.7397260273972602
349 days,826.4957768910467,28.748839574686258,21.97403422194895,0.03812764988772757,0.03253665939947309,0.03869697024148438,0.7465753424657534
350 days,806.2844582688199,28.39514849879852,21.473921764335092,0.03728182237111111,0.030092325095604347,0.03782995383014995,0.7534246575342466
351 days,798.6760633990675,28.260857442743443,21.35756635514051,0.03702456263619089,0.031016215237547454,0.03759671710780744,0.7602739726027398
352 days,809.9960510604882,28.460429565635305,21.38907936317538,0.03695525422641617,0.031016215237547454,0.037594409966975544,0.7534246575342466
353 days,802.9876389357908,28.337036523528546,21.20016806889447,0.03664896144721067,0.031016215237547454,0.03727102083773657,0.7602739726027398
354 days,787.0608819111583,28.054605360103682,20.74069165640234,0.035815998832059215,0.030092325095604347,0.03644246220616642,0.773972602739726
355 days,770.1107979415635,27.750870219536605,20.36985445358174,0.035157203152928876,0.028550569600984826,0.035777021363494754,0.7876712328767124
356 days,766.5885428229815,27.687335422950717,20.34076544430826,0.035111033753064756,0.02905828055911134,0.035726022418369724,0.7945205479452054
357 days,812.3930044037362,28.502508738771333,21.073451168541695,0.03629049117075952,0.02905828055911134,0.03696635296036835,0.7808219178082192
358 days,826.2513860709158,28.744588813738766,21.43891758631017,0.036891929424225235,0.031666014537988105,0.03759377432938644,0.7671232876712328
359 days,828.5571486368704,28.78466863864982,21.409319174989214,0.036805245084189794,0.03253665939947309,0.037526485848924596,0.7671232876712328
360 days,799.8405406129372,28.281452236632706,21.18144894264429,0.03654287425915238,0.03253665939947309,0.03719163313203373,0.773972602739726
361 days,786.4601602407535,28.043897023073548,21.360592361357362,0.03689190265262431,0.033971737665001965,0.03752881275840971,0.7671232876712328
362 days,825.8056895485946,28.736835064923113,22.097435689497896,0.03839705305176122,0.03481261888483953,0.03893587132409748,0.7465753424657534
363 days,835.440802978512,28.90399285528752,22.348422526252392,0.03885643814123212,0.03512785118656547,0.03938781296908419,0.726027397260274
364 days,837.9691758759171,28.947697246515432,22.41269905437101,0.03892001489430287,0.03512785118656547,0.03947981575453421,0.726027397260274
365 days,867.0101782163363,29.445036563338416,22.8714977417327,0.039635795447999535,0.03512785118656547,0.04025161650246978,0.7123287671232876
